TC_name	R_Value_1	R_Value_2	M_Value
TC141126	2.69666157291858	2.14005876439133	-0.344291665890958	F7FE2E	s
TC141126	2.69666157291858	2.14005876439133	0.916103033785254	F7FE2E	s
TC141126	2.69666157291858	2.14005876439133	0.684242033416727	F7002E	s
TC131120	3.42874539831872	2.93655314137344	1.26676483757845	F7FE2E	s
TC131120	3.42874539831872	2.93655314137344	0.216328999271831	F7FE2E	s
TC131120	3.42874539831872	2.93655314137344	-0.63301379696257	F7002E	s
TC139395	2.83266726510367	2.33594052850348	1.58234653467385	F7FE2E	s
TC137075	2.83266726510367	2.33594052850348	-0.5867879671524299	F7FE2E	l
TC137075	2.83266726510367	2.33594052850348	-0.694922856487818	F7002E	l
